id,value,feed_id,created_at,lat,lon,ele
0EADYSAT0EA1RZMPP4FHS26J95,"63.5,53.9,54.8,52.9,42.4,53.6,117.5,,72.6,,34.6, , 52.1,68.7,993.8,533.5,102.9",1235641,2019-12-01 04:40:01 UTC,,,
0EADYSFC5WKQNM6VW43JPV59N4,"63.4,53.9,54.9,52.9,42.4,53.6,114.6,,72.6,,34.6, , 52.1,68.5,993.8,534.0,102.6",1235641,2019-12-01 04:40:16 UTC,,,
0EADYSKYTD3747PYKQBVBDJ39T,"63.6,54.1,54.9,52.9,42.5,53.6,110.5,,72.6,,34.5, , 52.1,68.5,993.8,533.5,102.6",1235641,2019-12-01 04:40:31 UTC,,,
0EADYSRH4ZCMYCV8GSFPZGB50X,"63.5,54.1,54.9,53.0,42.5,53.6,105.7,,72.6,,34.5, , 52.2,68.5,993.8,534.0,102.6",1235641,2019-12-01 04:40:46 UTC,,,
0EADYSX3SAJPBGP9PB3K667Y75,"63.4,54.1,55.0,53.0,42.7,53.6,101.1,,72.6,,34.4, , 52.2,68.5,993.8,534.0,102.3",1235641,2019-12-01 04:41:01 UTC,,,
0EADYT1PCTK3KZAZ3R61MF4BTZ,"62.8,54.2,54.9,53.0,42.7,53.7,97.1,,72.5,,34.4, , 52.2,68.6,993.8,534.0,102.8",1235641,2019-12-01 04:41:16 UTC,,,
0EADYT68QX87Q9VRXZDMX0E1SF,"60.9,54.2,54.5,53.1,42.5,53.8,90.1,,72.2,,34.4, , 52.3,68.7,993.8,534.6,102.0",1235641,2019-12-01 04:41:31 UTC,,,
0EADYTAV5RR4PHEH394B5G8K84,"59.3,54.2,54.4,53.0,42.4,54.1,85.7,,71.8,,34.4, , 52.3,67.5,993.8,534.6,102.6",1235641,2019-12-01 04:41:46 UTC,,,
0EADYTFDQGYQXN2SJRGK46T3RP,"58.3,54.3,54.1,53.1,42.4,54.2,82.3,,71.5,,34.4, , 52.3,66.9,993.8,534.0,102.6",1235641,2019-12-01 04:42:01 UTC,,,
0EADYTM048FKY8KW2YWCJP4KFJ,"57.4,54.3,53.9,53.1,42.3,54.2,79.6,,71.2,,34.3, , 52.4,66.6,993.8,534.0,103.5",1235641,2019-12-01 04:42:16 UTC,,,
0EADYTRJHDD8WM1416SV59JA87,"56.8,54.3,53.7,53.0,42.3,54.2,77.3,,71.0,,34.3, , 52.4,66.4,993.8,533.5,103.2",1235641,2019-12-01 04:42:31 UTC,,,
0EADYTX51AD3DK0MJNN8K0FX55,"56.2,54.3,53.3,53.1,42.3,54.3,75.4,,70.7,,34.3, , 52.4,66.3,993.8,534.0,103.2",1235641,2019-12-01 04:42:46 UTC,,,
